song_id,song_name,song_popularity,song_disc_number,song_explicit,song_is_playable,song_track_number,artist_id,album_id,song_danceability,song_energy,song_key,song_loudness,song_mode,song_speechiness,song_acousticness,song_instrumentalness,song_liveness,song_valence,song_tempo,song_duration_ms,song_time_signature
7ub9HggXQPqjYTGEKuC6nF,Gotta Get Back My Baby (with Shaggy),40,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.709,0.817,1,-7.4,0,0.21,0.179,0,0.0863,0.632,91.008,176667,4
2O1mWcHL30SxpFVpyNi4De,Don't Make Me Wait (with Shaggy),56,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.804,0.624,4,-8.597,0,0.142,0.0569,0,0.253,0.339,89.004,215053,4
327BspHHcRvxqWVSWKjJog,Just One Lifetime (with Shaggy),53,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.773,0.597,6,-6.837,0,0.149,0.143,4.75e-06,0.143,0.533,92.968,210840,4
6HGM4kRIFQfucDFl7FM6s3,22nd Street (with Shaggy),36,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.713,0.504,0,-9.496,1,0.174,0.0746,0.00204,0.316,0.366,77.051,240093,4
2iw1QqZ7EOa5Q1AYKGc8M0,Dreaming In The U.S.A. (with Shaggy),35,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.771,0.634,1,-6.934,1,0.0364,0.0905,1.68e-05,0.109,0.766,123.031,188320,4
30SueQJOa9XFZJamZUVDsF,Crooked Tree (with Shaggy),36,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.777,0.4,2,-10.372,0,0.324,0.491,0,0.0737,0.407,140.166,217093,4
0cIWQJvfag872yXNqJrQM0,To Love And Be Loved (with Shaggy),47,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.865,0.54,3,-6.088,1,0.256,0.21,0,0.0486,0.682,79.029,209493,4
7jnKrZQrnavp1BqGDwJqVh,Sad Trombone (with Shaggy),38,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.918,0.535,7,-8.007,0,0.132,0.04,0.000117,0.0722,0.753,142.016,343720,4
3cpEtVyZjmzeEiAUTBPtP5,Night Shift (with Shaggy),34,1,False,,12,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.864,0.485,5,-10.166,0,0.276,0.0455,3.29e-05,0.103,0.519,129.027,206360,4
44XaYLq90NYHyJq422yeI2,If You Can't Find Love (with Shaggy),34,1,False,,13,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.735,0.49,5,-9.519,0,0.295,0.0176,3.55e-05,0.0881,0.3,168.274,214387,4
1cCtVZ9pNfUCPmbBuVxrGI,Love Changes Everything (with Shaggy),33,1,False,,14,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.686,0.408,4,-9.998,1,0.0491,0.252,0.000211,0.105,0.456,81.022,235160,4
0xBGwuQyeSU33VxNae3wN3,16 Fathoms (with Shaggy),33,1,False,,15,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.818,0.475,11,-10.12,0,0.269,0.193,0.000297,0.161,0.536,147.616,199267,4
3K1QGuhlXwkTuuWQlday4D,Don't Make Me Wait (with Shaggy) - Dave Audé Rhythmic Radio Remix,34,1,False,,16,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.745,0.845,4,-6.222,0,0.0612,0.032,7.32e-05,0.131,0.684,94.994,227093,4
5l3rba7tS1bnpd0EOylrSy,I Can't Stop Thinking About You,39,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,2mcQg5lM1KfhVZCte8PkhD,0.442,0.917,11,-4.071,1,0.114,0.00237,0,0.346,0.41,139.09,210947,4
0jiNnZLukwe28J0bc3i1Fi,"50,000",27,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,2mcQg5lM1KfhVZCte8PkhD,0.552,0.712,2,-5.346,1,0.0287,0.0749,0.00158,0.0903,0.0879,112.058,257480,4
36Ej3FE2XUW80Vu7aotuMb,"Down, Down, Down",25,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,2mcQg5lM1KfhVZCte8PkhD,0.51,0.789,4,-5.159,1,0.0584,0.0694,3.08e-05,0.202,0.279,113.004,228160,4
70irh1BLnXzi1sdVuHSZi7,One Fine Day,32,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,2mcQg5lM1KfhVZCte8PkhD,0.613,0.715,9,-5.278,1,0.0386,0.0029,0,0.104,0.563,126.134,194000,4
7DOkCJFxsKg5Ea8GNQhWc0,Pretty Young Soldier,25,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,2mcQg5lM1KfhVZCte8PkhD,0.472,0.728,7,-6.023,1,0.042,0.117,0,0.17,0.544,148.209,186347,3
2wnd3vAynd8BK11rlplPjn,Petrol Head,24,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,2mcQg5lM1KfhVZCte8PkhD,0.468,0.918,2,-3.314,1,0.206,0.0402,0,0.0644,0.343,153.969,212333,4
20WvpQLFJMBgDLfyPJqj9B,Heading South On The Great North Road,25,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,2mcQg5lM1KfhVZCte8PkhD,0.468,0.183,4,-15.861,0,0.0403,0.939,0.000187,0.101,0.521,85.971,198280,4
3jLmc3vLiOjB2cy16M7v4B,If You Can't Love Me,24,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,2mcQg5lM1KfhVZCte8PkhD,0.485,0.719,2,-7.527,1,0.0422,0.202,0,0.139,0.292,137.428,274173,1
4ptDiJUB562z2EIr9JjxrL,Inshallah,32,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,2mcQg5lM1KfhVZCte8PkhD,0.502,0.419,4,-13.759,0,0.0338,0.733,0.72,0.153,0.0375,119.575,296440,4
7mOpiMW1W873n6S04Ck5lq,The Empty Chair,31,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,2mcQg5lM1KfhVZCte8PkhD,0.366,0.183,4,-13.728,1,0.0455,0.893,0.000469,0.111,0.355,177.932,169560,4
71qeT4i0Lg80TKwZUoojTb,I Can't Stop Thinking About You - LA Version,20,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,2mcQg5lM1KfhVZCte8PkhD,0.658,0.878,7,-3.874,0,0.0457,0.0471,0,0.275,0.646,133.116,218400,4
64wX76KUQlBb9kfcWkcMJJ,Inshallah - Berlin Sessions Version,19,1,False,,12,0Ty63ceoRnnJKVEYP0VQpk,2mcQg5lM1KfhVZCte8PkhD,0.647,0.465,4,-11.588,0,0.0327,0.258,0.116,0.132,0.161,120.047,298133,4
0pAVkrcB4ohbPVBF06KWd1,Next To You - Live At Rockwood Music Hall,17,1,False,,13,0Ty63ceoRnnJKVEYP0VQpk,2mcQg5lM1KfhVZCte8PkhD,0.358,0.985,9,-3.12,1,0.144,0.00497,0,0.697,0.782,161.497,174053,4
1VhnI8vvL2afJbfCHQt5by,The Last Ship,21,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.371,0.359,6,-9.6,0,0.0346,0.782,0,0.0875,0.383,78.449,230387,4
7wHFz5gyAvJT4oKsxcpVWL,Dead Man's Boots,18,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.43,0.457,5,-7.979,1,0.0425,0.649,0,0.106,0.437,85.624,209640,4
1zMgZSD83JPTOkkM9UtMQE,And Yet,18,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.514,0.469,1,-9.133,0,0.0429,0.151,2.32e-06,0.103,0.602,130.811,232600,4
2Ll1P8HQWPSLjyt9ODwRyW,August Winds,17,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.318,0.166,2,-14.597,1,0.0327,0.865,0,0.111,0.229,98.273,197613,4
6BJ6fI3vPUGzfOfVeiJxiO,Language Of Birds,16,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.521,0.532,9,-10.621,0,0.0638,0.448,2.2e-05,0.146,0.393,97.343,210093,3
0pm4GZbQf6DAOkuC5KUStp,Practical Arrangement,19,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.445,0.289,7,-12.429,1,0.0364,0.848,8.63e-05,0.11,0.198,74.131,199600,4
6CspO37zoRMqT1NztUe8hw,The Night The Pugilist Learned How To Dance,17,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.389,0.351,11,-12.11,1,0.116,0.794,0,0.102,0.485,179.171,253040,4
65KMxRoiS3kRQfyFTAZguA,Ballad Of The Great Eastern,16,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.446,0.498,0,-9.296,1,0.0523,0.793,0,0.0806,0.671,111.419,314467,4
223yegyDLuIT2bjZ0rOMPX,What Have We Got?,15,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.307,0.729,2,-7.169,1,0.0459,0.535,0,0.159,0.715,135.729,214427,4
3ZEvVHsJqCvwkZ22FZWzm2,I Love Her But She Loves Someone Else,17,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.484,0.253,10,-14.423,0,0.0484,0.855,2.54e-05,0.11,0.174,83.421,221947,4
5k7eHlfhvclMX4UyuEwxlB,So To Speak,15,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.418,0.402,5,-11.795,1,0.0831,0.804,0,0.123,0.32,76.261,246960,3
6V0U2tkc00qPyFMvX5AIK5,The Last Ship - Reprise,15,1,False,,12,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.373,0.5,4,-10.383,0,0.0521,0.847,0,0.1,0.373,88.233,199573,1
2gVVfrDygLtQSjDN7UilLr,Shipyard,15,1,False,,13,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.337,0.634,2,-7.998,1,0.0666,0.701,0,0.106,0.422,84.337,360653,4
7AJcvL8KrX1e5Njua8Gv2k,It's Not The Same Moon,14,1,False,,14,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.488,0.159,5,-15.934,0,0.0569,0.845,1.56e-05,0.115,0.323,111.116,174293,3
2vusGKwaPMcTO1myCMOqUY,Hadaway,13,1,False,,15,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.353,0.614,2,-8.578,1,0.0535,0.542,0,0.383,0.564,93.351,198000,3
2k6ga4XABVKL6n072aDWcT,Jock The Singing Welder,14,1,False,,16,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.522,0.595,4,-9.468,1,0.0472,0.49,0,0.0949,0.704,124.546,168960,3
7u9c4ORvLjwz6qkf1BOIr0,Sky Hooks And Tartan Paint,13,1,False,,17,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.353,0.707,7,-8.071,1,0.0565,0.017,9.59e-05,0.0773,0.769,126.418,215533,5
6dqdpO5kCg9dSp7JL8NHeP,Peggy's Song,12,1,False,,18,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.634,0.172,3,-14.587,1,0.0807,0.917,0,0.11,0.283,127.539,158720,4
1iNkW33ryyuHhO3Un13pap,Show Some Respect,13,1,False,,19,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.389,0.838,8,-6.947,0,0.0536,0.239,0,0.11,0.567,103.519,291760,4
4DuzNskrXXWV9GHvZPleI9,Practical Arrangement - Full Original Duet,21,1,False,,20,0Ty63ceoRnnJKVEYP0VQpk,2nnAcZyupXj6rjsO64i57S,0.43,0.253,7,-13.97,1,0.0405,0.849,0.000455,0.106,0.135,66.208,275400,4
56qUBBEdeXNkq7JRDlJnJx,The Last Ship,38,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.371,0.359,6,-9.6,0,0.0346,0.782,0,0.0875,0.383,78.449,230387,4
3Y0HOWC46GZHteYVuKm2gS,Dead Man's Boots,30,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.43,0.457,5,-7.979,1,0.0425,0.649,0,0.106,0.437,85.624,209640,4
36Q7Lexy7r0g8W7gz5o5p7,And Yet,34,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.514,0.469,1,-9.133,0,0.0429,0.151,2.32e-06,0.103,0.602,130.811,232600,4
2O7EvYrj2b9aomBiBM8ygT,August Winds,31,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.318,0.166,2,-14.597,1,0.0327,0.865,0,0.111,0.229,98.271,197613,4
2dSYb26CQ636giNiGF0azQ,Language Of Birds,28,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.521,0.532,9,-10.621,0,0.0638,0.448,2.2e-05,0.146,0.393,97.343,210093,3
60dvtnYkO2spYFRvAE80dt,Practical Arrangement,51,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.445,0.289,7,-12.429,1,0.0364,0.848,8.63e-05,0.11,0.198,74.131,199600,4
3LQdrzKExyQZY4J7Z74Q8V,The Night The Pugilist Learned How To Dance,29,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.389,0.351,11,-12.11,1,0.116,0.794,0,0.102,0.485,179.171,253040,4
2UK4PlMv0IFcL1hifyZYQV,Ballad Of The Great Eastern,27,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.446,0.498,0,-9.296,1,0.0523,0.793,0,0.0806,0.671,111.419,314467,4
3Y75jAWIxBDNW2VvnedDJp,What Have We Got?,27,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.307,0.729,2,-7.169,1,0.0459,0.535,0,0.159,0.715,135.729,214427,4
5WcXkSzVrxyHajzUMOEYwH,I Love Her But She Loves Someone Else,43,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.484,0.253,10,-14.423,0,0.0484,0.855,2.54e-05,0.11,0.174,83.421,221947,4
2ae02zseA2aCH7VBvtqMG7,So To Speak,27,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.418,0.402,5,-11.795,1,0.0831,0.804,0,0.123,0.32,76.261,246960,3
0HBQU1s1914wyZ0zHwAayt,The Last Ship - Reprise,25,1,False,,12,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.373,0.5,4,-10.383,0,0.0521,0.847,0,0.1,0.373,88.233,199573,1
4aZh6hNTuYweumtw21n3Tt,Shipyard,23,1,False,,13,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.324,0.633,2,-8.015,1,0.0804,0.715,0,0.0918,0.396,76.301,360653,4
0Lqc0lhRXfhDTbSZDPkb1L,It's Not The Same Moon,24,1,False,,14,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.383,0.146,5,-15.839,0,0.0683,0.861,2.31e-05,0.116,0.292,74.405,174293,4
1hp9zZg1p4KPm0YTUDK2Nv,Hadaway,22,1,False,,15,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.307,0.631,2,-8.568,1,0.0611,0.546,0,0.555,0.615,61.23,198000,4
324Yhh9b3R7INXnTimubgk,Sky Hooks And Tartan Paint,22,1,False,,16,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.341,0.704,7,-8.077,1,0.0567,0.0152,8.9e-05,0.102,0.772,125.377,213773,5
7E5wa1T8UFQuQyYFmZRWvU,Show Some Respect,21,1,False,,17,0Ty63ceoRnnJKVEYP0VQpk,2aMkKzCvsavPM8bLNFM844,0.393,0.834,8,-6.934,0,0.0499,0.277,0,0.123,0.528,104.082,288333,4
4oCbR6N7irjkqSO7UCnYd0,The Last Ship,23,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,5KSKxWGQt6CB4gi7N8S14i,0.377,0.359,6,-9.6,0,0.0346,0.782,0,0.0875,0.383,79.051,230387,4
2cJyUby1i4G34ZcNoLXxBx,Dead Man's Boots,19,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,5KSKxWGQt6CB4gi7N8S14i,0.386,0.457,5,-7.979,1,0.0428,0.649,0,0.106,0.436,83.668,209640,4
6kxBPUVHpxuBCeEZ180Szz,And Yet,19,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,5KSKxWGQt6CB4gi7N8S14i,0.516,0.469,1,-9.133,0,0.043,0.151,2.36e-06,0.103,0.602,130.68,232600,4
0bbH3sAT7mzPgKsRO9wAI2,August Winds,18,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,5KSKxWGQt6CB4gi7N8S14i,0.323,0.166,2,-14.597,1,0.0326,0.866,0,0.111,0.229,99.67,197613,4
2rtcEHV8WpJn3v5ArUqUf5,Language Of Birds,17,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,5KSKxWGQt6CB4gi7N8S14i,0.521,0.532,9,-10.621,0,0.0638,0.446,2.34e-05,0.146,0.393,97.343,210093,3
69CBVkI6KlK0xoBSieh5U3,Practical Arrangement,20,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,5KSKxWGQt6CB4gi7N8S14i,0.452,0.289,7,-12.429,1,0.0364,0.848,8.63e-05,0.11,0.199,75.264,199600,4
2JeFYxDFK3CAJrAn5gzfl6,The Night The Pugilist Learned How To Dance,17,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,5KSKxWGQt6CB4gi7N8S14i,0.498,0.351,1,-12.112,0,0.0699,0.794,0,0.102,0.513,88.345,253040,4
7p5veZSHE3l47xCHs5Aet0,Ballad Of The Great Eastern,17,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,5KSKxWGQt6CB4gi7N8S14i,0.426,0.498,7,-9.296,0,0.0548,0.794,0,0.0806,0.671,111.376,314467,4
5j21d3b6peXXFGQXPD4jVP,What Have We Got?,15,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,5KSKxWGQt6CB4gi7N8S14i,0.308,0.729,2,-7.169,1,0.045,0.535,0,0.158,0.713,135.713,214427,4
0vMX2cc5AWPVGK0Ds3yowa,I Love Her But She Loves Someone Else,17,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,5KSKxWGQt6CB4gi7N8S14i,0.459,0.253,10,-14.423,0,0.0483,0.854,2.54e-05,0.11,0.175,84.061,221947,4
595ckGdesexIMFZGjRXYt0,So To Speak,15,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,5KSKxWGQt6CB4gi7N8S14i,0.407,0.402,5,-11.795,1,0.09,0.804,0,0.123,0.319,72.538,246960,3
23lSQAKh8daZlhdXliWKS3,The Last Ship - Reprise,15,1,False,,12,0Ty63ceoRnnJKVEYP0VQpk,5KSKxWGQt6CB4gi7N8S14i,0.421,0.5,4,-10.383,0,0.0495,0.847,0,0.1,0.375,81.062,199573,3
5zUcv5urg8xcSXbo5VlBSq,Next To You,24,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,1dpyonY9ev2z5a7rwfERZh,0.524,0.776,2,-9.49,1,0.0486,0.248,0,0.0565,0.723,174.764,150387,4
2CHlIaZobo4UWWoGOPWKvm,Englishman In New York - Symphonicities Version,43,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,1dpyonY9ev2z5a7rwfERZh,0.715,0.328,11,-11.668,0,0.0674,0.436,3.47e-05,0.117,0.387,101.882,263067,4
5DnUFzGSrLiiAJRxKoiwFv,Every Little Thing She Does Is Magic,37,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,1dpyonY9ev2z5a7rwfERZh,0.432,0.358,2,-9.97,1,0.0309,0.815,0.0103,0.192,0.166,81.119,296827,4
0MWTxi7rd6iQFMVElvnvTn,I Hung My Head,28,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,1dpyonY9ev2z5a7rwfERZh,0.589,0.39,10,-9.979,1,0.024,0.237,0.00104,0.164,0.384,100.097,331880,3
6K6DSU5ZzKIk3u5GAM9TAW,You Will Be My Ain True Love,25,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,1dpyonY9ev2z5a7rwfERZh,0.155,0.185,5,-14.803,1,0.0395,0.873,1.63e-05,0.108,0.148,79.867,224267,5
6AyMKzLmlnAfsti79lLwth,Roxanne,47,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,1dpyonY9ev2z5a7rwfERZh,0.284,0.318,7,-12.065,0,0.0328,0.839,0.227,0.0959,0.171,130.271,217547,4
60mnOnHlNufrGWM9jwUf75,When We Dance,33,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,1dpyonY9ev2z5a7rwfERZh,0.531,0.175,11,-15.275,1,0.0268,0.681,0.000103,0.106,0.122,88.031,326893,4
3JxuQu7pnGCGHpH7PXdQXp,The End Of The Game,32,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,1dpyonY9ev2z5a7rwfERZh,0.419,0.395,11,-12.455,0,0.0434,0.244,0.00326,0.098,0.26,159.118,367387,3
6snv0ufDA7Mdy0bn2Z4a5W,I Burn For You,34,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,1dpyonY9ev2z5a7rwfERZh,0.533,0.368,2,-15.349,1,0.0316,0.144,0.0167,0.0715,0.339,136.001,243653,3
5TMSJMXPlnqPxSXMpSw6EQ,We Work The Black Seam,24,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,1dpyonY9ev2z5a7rwfERZh,0.39,0.245,1,-12.861,1,0.0382,0.695,0.00415,0.0871,0.124,119.842,438920,4
7cJs9Cyc6xom7HtT3UpNVL,She's Too Good For Me,23,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,1dpyonY9ev2z5a7rwfERZh,0.446,0.704,7,-8.992,0,0.0488,0.149,0,0.0495,0.545,89.942,183467,4
3SPNmaYw9ZzZyP9nfRjSAk,The Pirate's Bride,28,1,False,,12,0Ty63ceoRnnJKVEYP0VQpk,1dpyonY9ev2z5a7rwfERZh,0.251,0.135,1,-17.249,0,0.0376,0.763,3.57e-06,0.0635,0.124,74.455,302853,4
5y2L5cCrppCMToajid5uVQ,If I Ever Lose My Faith In You - Live In Berlin/2010,36,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.495,0.766,2,-7.16,1,0.0327,0.0383,0,0.959,0.42,101.989,286360,4
5VaWlp54HTo03meWB9l5bx,Englishman In New York - Live In Berlin/2010,43,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.639,0.639,11,-7.976,0,0.0445,0.343,0,0.95,0.545,104.899,278840,4
6zaIkr8o1DVxBIr4rgrvXC,Fields Of Gold - Live In Berlin/2010,40,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.444,0.453,2,-12.349,1,0.0402,0.33,6.23e-06,0.982,0.115,107.101,215173,4
1rYjuMwiNbp0HyGUvHXvGw,Why Should I Cry For You? - Live In Berlin/2010,35,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.279,0.48,8,-11.704,1,0.0949,0.24,1.64e-05,0.968,0.28,81.104,465573,4
5E12qdkz55u1K6Gkf91Uqm,All Would Envy - Live In Berlin/2010,33,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.293,0.573,1,-11.416,0,0.0943,0.0533,0.00011,0.709,0.504,170.51,336107,4
18r9mv8knvj65BFi7NQ7Kb,Tomorrow We'll See - Live In Berlin/2010,30,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.347,0.536,0,-10.018,0,0.0388,0.469,1.04e-05,0.973,0.225,97.364,288533,4
4aMysE3Tx4Le5vZd9Cfrdi,The End Of The Game - Live In Berlin/2010,31,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.359,0.751,2,-8.24,1,0.0688,0.172,3.07e-05,0.969,0.47,82.966,381013,3
4BEC4cWztyv89L5pRzvsCW,Whenever I Say Your Name - Live In Berlin/2010,35,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.379,0.581,9,-7.932,1,0.0624,0.548,1.8e-05,0.99,0.162,78.022,441120,4
7mSz7lrFhnGbxTTeGvaxxZ,Shape Of My Heart - Live In Berlin/2010,40,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.302,0.262,6,-13.599,0,0.0461,0.519,0,0.905,0.23,81.895,289907,4
4s2Mo5bos2fm1z47EQK4lH,Moon Over Bourbon Street - Live In Berlin/2010,29,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.388,0.29,5,-15.851,0,0.0803,0.774,0.00048,0.759,0.344,71.873,364653,4
3wXRezU25dKCvcm9zqKjr9,Mad About You - Live In Berlin/2010,31,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.464,0.778,8,-7.786,0,0.287,0.422,4.58e-06,0.978,0.601,86.72,285013,4
7ANyYKypxunW6LRaUowLUn,King Of Pain - Live In Berlin/2010,32,1,False,,12,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.314,0.813,2,-7.545,1,0.0681,0.182,0,0.99,0.422,128.486,339707,4
0zCa7BrDn8pdCXAXVtjt6z,Desert Rose - Live In Berlin/2010,36,1,False,,13,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.451,0.88,0,-6.491,0,0.0686,0.0273,0,0.995,0.335,124.071,284613,4
4Mv0SHKOC9PjCHFdK6mwgx,Fragile - Live In Berlin/2010,35,1,False,,14,0Ty63ceoRnnJKVEYP0VQpk,6adPwMLvUlBuL6WfExnCUu,0.449,0.447,4,-16.525,0,0.0506,0.637,0.000483,0.991,0.231,87.868,290693,4
1iGHvMzgVxSJ8w7NkcXdHa,"Peter and the Wolf, Op. 67 (Narration Rev. Sting): Let Me Tell You a Story - English Version",13,1,False,,1,4kHtgiRnpmFIV5Tm4BIs8l,7MxmChS59adhrJZoqhAAB8,0.552,0.0244,8,-28.901,1,0.128,0.944,0.0118,0.103,0.0578,90.526,160307,4
